job_name,company_name,location,city,district,salary,salary_min,salary_max,salary_unit,salary_count,job_type,employment_type,experience_requirement,education_requirement,platform,source_job_id,source_keyword,jd_url,jd_content,job_description,job_requirement,job_tags,skill_tags,company_industry,company_stage,company_size,welfare_tags,publish_date,crawl_time,publish_time,source_platform,recruit_type,financing_round,welfare_tag,unique_id,value_score,score_reasons
算法开发实习生,腾讯,上海-黄浦区,上海,黄浦区,250-350元/天,250,350,元/天,,实习,实习,,,猎聘,liepin_实习_136_2_2702,实习,https://www.liepin.com/job/liepin_实习_136_2_2702.shtml,"【岗位名称】算法开发实习生
【公司名称】腾讯
【工作地点】上海-黄浦区
【薪资待遇】250-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 250-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_136_2_2702.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,小鹏汽车,上海-金山区,上海,金山区,350-450元/天,350,450,元/天,,实习,实习,,,猎聘,liepin_实习_137_11_2731,实习,https://www.liepin.com/job/liepin_实习_137_11_2731.shtml,"【岗位名称】算法开发实习生
【公司名称】小鹏汽车
【工作地点】上海-金山区
【薪资待遇】350-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 350-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_137_11_2731.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,华夏幸福,上海-浦东新区,上海,浦东新区,150-300元/天,150,300,元/天,,实习,实习,,,猎聘,liepin_实习_139_0_2760,实习,https://www.liepin.com/job/liepin_实习_139_0_2760.shtml,"【岗位名称】算法开发实习生
【公司名称】华夏幸福
【工作地点】上海-浦东新区
【薪资待遇】150-300元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-300元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_139_0_2760.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,航空集团,上海-宝山区,上海,宝山区,300-400元/天,300,400,元/天,,实习,实习,,,猎聘,liepin_实习_140_9_2789,实习,https://www.liepin.com/job/liepin_实习_140_9_2789.shtml,"【岗位名称】算法开发实习生
【公司名称】航空集团
【工作地点】上海-宝山区
【薪资待遇】300-400元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 300-400元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_140_9_2789.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,豆瓣,上海-虹桥,上海,,350-400元/天,350,400,元/天,,实习,实习,,,猎聘,liepin_实习_141_18_2818,实习,https://www.liepin.com/job/liepin_实习_141_18_2818.shtml,"【岗位名称】算法开发实习生
【公司名称】豆瓣
【工作地点】上海-虹桥
【薪资待遇】350-400元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 350-400元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_141_18_2818.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,世联行,上海-杨浦区,上海,杨浦区,400-700元/天,400,700,元/天,,实习,实习,,,猎聘,liepin_实习_143_7_2847,实习,https://www.liepin.com/job/liepin_实习_143_7_2847.shtml,"【岗位名称】算法开发实习生
【公司名称】世联行
【工作地点】上海-杨浦区
【薪资待遇】400-700元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-700元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_143_7_2847.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,特房,上海-张江,上海,,200-400元/天,200,400,元/天,,实习,实习,,,猎聘,liepin_实习_144_16_2876,实习,https://www.liepin.com/job/liepin_实习_144_16_2876.shtml,"【岗位名称】算法开发实习生
【公司名称】特房
【工作地点】上海-张江
【薪资待遇】200-400元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 200-400元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_144_16_2876.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,百度,上海-普陀区,上海,普陀区,150-300元/天,150,300,元/天,,实习,实习,,,猎聘,liepin_实习_146_5_2905,实习,https://www.liepin.com/job/liepin_实习_146_5_2905.shtml,"【岗位名称】算法开发实习生
【公司名称】百度
【工作地点】上海-普陀区
【薪资待遇】150-300元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-300元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_146_5_2905.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,自如,上海-奉贤区,上海,奉贤区,300-500元/天,300,500,元/天,,实习,实习,,,猎聘,liepin_实习_147_14_2934,实习,https://www.liepin.com/job/liepin_实习_147_14_2934.shtml,"【岗位名称】算法开发实习生
【公司名称】自如
【工作地点】上海-奉贤区
【薪资待遇】300-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 300-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_147_14_2934.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,融信,上海-静安区,上海,静安区,150-300元/天,150,300,元/天,,实习,实习,,,猎聘,liepin_实习_149_3_2963,实习,https://www.liepin.com/job/liepin_实习_149_3_2963.shtml,"【岗位名称】算法开发实习生
【公司名称】融信
【工作地点】上海-静安区
【薪资待遇】150-300元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-300元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_149_3_2963.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,传媒集团,上海-松江区,上海,松江区,300-450元/天,300,450,元/天,,实习,实习,,,猎聘,liepin_实习_150_12_2992,实习,https://www.liepin.com/job/liepin_实习_150_12_2992.shtml,"【岗位名称】算法开发实习生
【公司名称】传媒集团
【工作地点】上海-松江区
【薪资待遇】300-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 300-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_150_12_2992.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,360,上海-徐汇区,上海,徐汇区,350-500元/天,350,500,元/天,,实习,实习,,,猎聘,liepin_实习_152_1_3021,实习,https://www.liepin.com/job/liepin_实习_152_1_3021.shtml,"【岗位名称】算法开发实习生
【公司名称】360
【工作地点】上海-徐汇区
【薪资待遇】350-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 350-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_152_1_3021.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,万科,上海-嘉定区,上海,嘉定区,400-700元/天,400,700,元/天,,实习,实习,,,猎聘,liepin_实习_153_10_3050,实习,https://www.liepin.com/job/liepin_实习_153_10_3050.shtml,"【岗位名称】算法开发实习生
【公司名称】万科
【工作地点】上海-嘉定区
【薪资待遇】400-700元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-700元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_153_10_3050.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,公交集团,上海-陆家嘴,上海,,150-300元/天,150,300,元/天,,实习,实习,,,猎聘,liepin_实习_154_19_3079,实习,https://www.liepin.com/job/liepin_实习_154_19_3079.shtml,"【岗位名称】算法开发实习生
【公司名称】公交集团
【工作地点】上海-陆家嘴
【薪资待遇】150-300元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-300元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_154_19_3079.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,拼多多,上海-闵行区,上海,闵行区,350-450元/天,350,450,元/天,,实习,实习,,,猎聘,liepin_实习_156_8_3108,实习,https://www.liepin.com/job/liepin_实习_156_8_3108.shtml,"【岗位名称】算法开发实习生
【公司名称】拼多多
【工作地点】上海-闵行区
【薪资待遇】350-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 350-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_156_8_3108.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,猎聘,上海-漕河泾,上海,,400-450元/天,400,450,元/天,,实习,实习,,,猎聘,liepin_实习_157_17_3137,实习,https://www.liepin.com/job/liepin_实习_157_17_3137.shtml,"【岗位名称】算法开发实习生
【公司名称】猎聘
【工作地点】上海-漕河泾
【薪资待遇】400-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_157_17_3137.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,旭辉,上海-虹口区,上海,虹口区,250-350元/天,250,350,元/天,,实习,实习,,,猎聘,liepin_实习_159_6_3166,实习,https://www.liepin.com/job/liepin_实习_159_6_3166.shtml,"【岗位名称】算法开发实习生
【公司名称】旭辉
【工作地点】上海-虹口区
【薪资待遇】250-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 250-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:19,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_159_6_3166.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
